tail,arc_type,ferry_origin,ferry_dest,ferry_nm,ferry_hrs,ferry_cost,to_team,to_game_apt,to_game_dt,from_team,from_game_apt,from_game_dt
erj_145_DFW_0,depot_in,SWO,DFW,196.1,0.78,3027.26,,,,Oklahoma State Cowboys,ORL,2026-03-04 00:00:00+00:00
erj_145_DFW_0,depot_in,EUG,DFW,1393.6,5.57,21517.58,,,,Oregon Ducks,CMI,2026-03-04 02:00:00+00:00
erj_145_DFW_0,depot_out,DFW,WBU,582.7,2.33,8997.23,Colorado Buffaloes,SLC,2026-03-04 02:00:00+00:00,,,
erj_145_DFW_0,depot_in,WBU,DFW,582.7,2.33,8997.23,,,,Colorado Buffaloes,SLC,2026-03-04 02:00:00+00:00
erj_145_DFW_0,depot_in,ACT,DFW,77.8,0.31,1201.21,,,,Baylor Bears,HOU,2026-03-05 02:00:00+00:00
erj_145_DFW_0,depot_out,DFW,LAX,1070.8,4.28,16533.59,USC Trojans,SEA,2026-03-05 03:30:00+00:00,,,
erj_145_DFW_0,depot_in,LAX,DFW,1070.8,4.28,16533.59,,,,USC Trojans,SEA,2026-03-05 03:30:00+00:00
erj_145_DFW_0,depot_out,DFW,HOU,215.1,0.86,3321.38,Houston Cougars,SWO,2026-03-07 17:00:00+00:00,,,
erj_145_DFW_0,depot_in,HOU,DFW,215.1,0.86,3321.38,,,,Houston Cougars,SWO,2026-03-07 17:00:00+00:00
erj_145_DFW_0,depot_out,DFW,PHX,752.3,3.01,11615.82,Arizona State Sun Devils,DSM,2026-03-07 19:00:00+00:00,,,
erj_145_DFW_0,depot_in,PHX,DFW,752.3,3.01,11615.82,,,,Arizona State Sun Devils,DSM,2026-03-07 19:00:00+00:00
erj_145_DFW_0,depot_out,DFW,SLC,858.3,3.43,13252.61,Utah Utes,ACT,2026-03-07 22:00:00+00:00,,,
erj_145_DFW_0,depot_in,SLC,DFW,858.3,3.43,13252.61,,,,Utah Utes,ACT,2026-03-07 22:00:00+00:00
erj_145_DFW_0,depot_out,DFW,LBB,244.5,0.98,3775.46,Texas Tech Red Raiders,PVU,2026-03-08 03:30:00+00:00,,,
erj_145_DFW_0,depot_in,LBB,DFW,244.5,0.98,3775.46,,,,Texas Tech Red Raiders,PVU,2026-03-08 03:30:00+00:00
erj_145_DFW_0,depot_out,DFW,SEA,1440.7,5.76,22244.46,Washington Huskies,EUG,2026-03-08 04:00:00+00:00,,,
erj_145_DFW_0,depot_in,SEA,DFW,1440.7,5.76,22244.46,,,,Washington Huskies,EUG,2026-03-08 04:00:00+00:00
erj_145_DFW_0,depot_out,DFW,DMA,701.7,2.81,10834.2,Arizona Wildcats,WBU,2026-03-08 04:00:00+00:00,,,
erj_145_DFW_0,depot_in,DMA,DFW,701.7,2.81,10834.2,,,,Arizona Wildcats,WBU,2026-03-08 04:00:00+00:00
erj_145_DFW_0,trip,ABQ,SLC,428.6,1.71,6617.48,Utah Utes,LGU,2025-11-08 01:00:00+00:00,New Mexico Lobos,WBU,2025-11-07 01:00:00+00:00
erj_145_DFW_0,trip,LWC,MHK,68.2,0.27,1053.41,Kansas State Wildcats,DAL,2025-11-08 22:00:00+00:00,Kansas Jayhawks,RDU,2025-11-08 00:00:00+00:00
erj_145_DFW_0,trip,SLC,MSO,379.0,1.52,5851.95,Montana Lady Griz,EUG,2025-11-08 22:00:00+00:00,Utah Utes,LGU,2025-11-08 01:00:00+00:00
erj_145_DFW_0,trip,MSO,SEA,336.8,1.35,5199.66,Washington Huskies,ACT,2025-11-10 01:30:00+00:00,Montana Lady Griz,EUG,2025-11-08 22:00:00+00:00
erj_145_DFW_0,trip,CLL,LBB,333.3,1.33,5146.0,Texas Tech Red Raiders,CMI,2025-11-12 01:30:00+00:00,Texas A&M Aggies,SWO,2025-11-09 19:00:00+00:00
erj_145_DFW_0,trip,SEA,MSO,336.8,1.35,5199.66,Montana Lady Griz,SEA,2025-11-11 02:00:00+00:00,Washington Huskies,ACT,2025-11-10 01:30:00+00:00
erj_145_DFW_0,trip,LBB,WBU,416.1,1.66,6425.35,Colorado Buffaloes,LOU,2025-11-13 00:00:00+00:00,Texas Tech Red Raiders,CMI,2025-11-12 01:30:00+00:00
erj_145_DFW_0,trip,LBB,DAL,254.6,1.02,3930.54,SMU Mustangs,LBB,2025-11-14 00:00:00+00:00,Texas Tech Red Raiders,CMI,2025-11-12 01:30:00+00:00
erj_145_DFW_0,trip,DAL,ACT,76.6,0.31,1182.22,Baylor Bears,LAS,2025-11-15 02:00:00+00:00,SMU Mustangs,LBB,2025-11-14 00:00:00+00:00
erj_145_DFW_0,trip,PHX,DMA,94.9,0.38,1465.94,Arizona Wildcats,HHR,2025-11-15 03:00:00+00:00,Arizona State Sun Devils,SAN,2025-11-14 02:00:00+00:00
erj_145_DFW_0,trip,ACT,CLL,75.9,0.3,1171.37,Texas A&M Aggies,MHK,2025-11-16 19:00:00+00:00,Baylor Bears,LAS,2025-11-15 02:00:00+00:00
erj_145_DFW_0,trip,DMA,PHX,94.9,0.38,1465.94,Arizona State Sun Devils,SJC,2025-11-16 21:00:00+00:00,Arizona Wildcats,HHR,2025-11-15 03:00:00+00:00
erj_145_DFW_0,trip,SEA,SEA,0.0,0.0,0.0,Washington Huskies,SLC,2025-11-15 21:00:00+00:00,Washington Huskies,PUW,2025-11-15 04:00:00+00:00
erj_145_DFW_0,trip,SFF,SEA,202.5,0.81,3127.3,Washington Huskies,SLC,2025-11-15 21:00:00+00:00,Gonzaga Bulldogs,PHX,2025-11-15 04:00:00+00:00
erj_145_DFW_0,trip,HOU,HOU,0.0,0.0,0.0,Houston Cougars,OCH,2025-11-18 00:00:00+00:00,Houston Cougars,BHM,2025-11-16 20:00:00+00:00
erj_145_DFW_0,trip,HOU,SWO,401.7,1.61,6202.7,Oklahoma State Cowgirls,LGA,2025-11-20 00:00:00+00:00,Houston Cougars,OCH,2025-11-18 00:00:00+00:00
erj_145_DFW_0,trip,PDX,EUG,91.7,0.37,1415.95,Oregon Ducks,PUW,2025-11-20 00:00:00+00:00,Portland Pilots,LAX,2025-11-19 03:00:00+00:00
erj_145_DFW_0,trip,DMA,LAX,393.3,1.57,6072.49,USC Trojans,SBN,2025-11-21 23:00:00+00:00,Arizona Wildcats,HFD,2025-11-20 00:00:00+00:00
erj_145_DFW_0,trip,SWO,MHK,179.9,0.72,2778.2,Kansas State Wildcats,MCI,2025-11-22 02:30:00+00:00,Oklahoma State Cowgirls,LGA,2025-11-20 00:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,Utah Utes,GON,2025-11-21 22:00:00+00:00,BYU Cougars,MSO,2025-11-20 02:00:00+00:00
erj_145_DFW_0,trip,HOU,LBB,412.3,1.65,6366.2,Texas Tech Red Raiders,NAS,2025-11-22 02:30:00+00:00,Houston Cougars,MFE,2025-11-21 00:30:00+00:00
erj_145_DFW_0,trip,PHX,SLC,441.5,1.77,6816.96,Utah Utes,GON,2025-11-23 19:30:00+00:00,Arizona State Sun Devils,HNL,2025-11-21 04:59:00+00:00
erj_145_DFW_0,trip,SLC,LGU,60.5,0.24,933.45,Utah State Aggies,EUG,2025-11-23 22:00:00+00:00,Utah Utes,GON,2025-11-21 22:00:00+00:00
erj_145_DFW_0,trip,LAX,LAS,205.3,0.82,3169.95,UNLV Lady Rebels,PHX,2025-11-22 21:00:00+00:00,USC Trojans,SBN,2025-11-21 23:00:00+00:00
erj_145_DFW_0,trip,LBB,MFE,486.6,1.95,7513.41,UT Rio Grande Valley Vaqueros,AFW,2025-11-23 22:00:00+00:00,Texas Tech Red Raiders,NAS,2025-11-22 02:30:00+00:00
erj_145_DFW_0,trip,LBB,LBB,0.0,0.0,0.0,Texas Tech Lady Raiders,ABQ,2025-11-23 20:00:00+00:00,Texas Tech Red Raiders,NAS,2025-11-22 02:30:00+00:00
erj_145_DFW_0,trip,MHK,CMI,392.0,1.57,6052.19,Illinois Fighting Illini,TLH,2025-11-23 19:00:00+00:00,Kansas State Wildcats,MCI,2025-11-22 02:30:00+00:00
erj_145_DFW_0,trip,LAS,LAX,205.3,0.82,3169.95,USC Trojans,OGG,2025-11-24 22:00:00+00:00,UNLV Lady Rebels,PHX,2025-11-22 21:00:00+00:00
erj_145_DFW_0,trip,CMI,DSM,260.5,1.04,4021.64,Iowa State Cyclones,LAS,2025-11-24 21:30:00+00:00,Illinois Fighting Illini,TLH,2025-11-23 19:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,Utah Utes,PSP,2025-11-26 04:59:00+00:00,Utah Utes,GON,2025-11-23 19:30:00+00:00
erj_145_DFW_0,trip,LBB,MHK,412.3,1.65,6366.15,Kansas State Wildcats,BMG,2025-11-26 01:00:00+00:00,Texas Tech Lady Raiders,ABQ,2025-11-23 20:00:00+00:00
erj_145_DFW_0,trip,LGU,PUW,373.3,1.49,5763.5,Washington State Cougars,OGG,2025-11-26 01:22:00+00:00,Utah State Aggies,EUG,2025-11-23 22:00:00+00:00
erj_145_DFW_0,trip,MFE,MFE,0.0,0.0,0.0,UT Rio Grande Valley Vaqueros,CMI,2025-11-25 01:00:00+00:00,UT Rio Grande Valley Vaqueros,AFW,2025-11-23 22:00:00+00:00
erj_145_DFW_0,trip,DSM,MHK,199.1,0.8,3074.87,Kansas State Wildcats,BMG,2025-11-26 01:00:00+00:00,Iowa State Cyclones,LAS,2025-11-24 21:30:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,UCLA Bruins,SFO,2025-11-26 03:00:00+00:00,USC Trojans,OGG,2025-11-24 22:00:00+00:00
erj_145_DFW_0,trip,MFE,ACT,330.6,1.32,5104.35,Baylor Bears,LAS,2025-11-27 03:30:00+00:00,UT Rio Grande Valley Vaqueros,CMI,2025-11-25 01:00:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,USC Trojans,OGG,2025-11-26 19:30:00+00:00,Arizona State Sun Devils,OGG,2025-11-25 04:43:00+00:00
erj_145_DFW_0,trip,EUG,EUG,0.0,0.0,0.0,Oregon Ducks,DAL,2025-11-27 17:00:00+00:00,Oregon Ducks,DAL,2025-11-25 19:30:00+00:00
erj_145_DFW_0,trip,WBU,SLC,311.9,1.25,4816.13,BYU Cougars,ISM,2025-11-27 22:00:00+00:00,Colorado Buffaloes,HHI,2025-11-26 00:00:00+00:00
erj_145_DFW_0,trip,MHK,SWO,179.9,0.72,2778.2,Oklahoma State Cowboys,MDW,2025-11-28 03:51:00+00:00,Kansas State Wildcats,BMG,2025-11-26 01:00:00+00:00
erj_145_DFW_0,trip,MHK,SWO,179.9,0.72,2778.2,Oklahoma State Cowboys,MDW,2025-11-28 03:51:00+00:00,Kansas State Wildcats,BMG,2025-11-26 01:00:00+00:00
erj_145_DFW_0,trip,PUW,SFF,57.2,0.23,882.6,Gonzaga Bulldogs,LAS,2025-11-27 02:30:00+00:00,Washington State Cougars,OGG,2025-11-26 01:22:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,USC Trojans,OGG,2025-11-26 19:30:00+00:00,UCLA Bruins,SFO,2025-11-26 03:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,Utah Utes,PSP,2025-11-27 04:59:00+00:00,Utah Utes,PSP,2025-11-26 04:59:00+00:00
erj_145_DFW_0,trip,LAX,SJC,267.7,1.07,4132.86,Stanford Cardinal,PSP,2025-11-28 02:30:00+00:00,UCLA Bruins,LAS,2025-11-26 19:00:00+00:00
erj_145_DFW_0,trip,SFF,EUG,325.7,1.3,5029.1,Oregon Ducks,LAS,2025-11-27 19:00:00+00:00,Gonzaga Bulldogs,LAS,2025-11-27 02:30:00+00:00
erj_145_DFW_0,trip,ACT,HOU,155.3,0.62,2397.85,Houston Cougars,NAS,2025-11-28 18:30:00+00:00,Baylor Bears,LAS,2025-11-27 03:30:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,BYU Cougars,SPB,2025-11-27 22:30:00+00:00,Utah Utes,PSP,2025-11-27 04:59:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,PSP,2025-11-28 21:30:00+00:00,Oregon Ducks,DAL,2025-11-27 17:00:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,PSP,2025-11-28 21:30:00+00:00,Oregon Ducks,LAS,2025-11-27 19:00:00+00:00
erj_145_DFW_0,trip,LBB,SWO,277.3,1.11,4280.96,Oklahoma State Cowgirls,GCM,2025-11-28 16:00:00+00:00,Texas Tech Lady Raiders,DAL,2025-11-27 20:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,BYU Cougars,SPB,2025-11-29 17:00:00+00:00,BYU Cougars,ISM,2025-11-27 22:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,BYU Cougars,ISM,2025-11-29 02:30:00+00:00,BYU Cougars,SPB,2025-11-27 22:30:00+00:00
erj_145_DFW_0,trip,SWO,SWO,0.0,0.0,0.0,Oklahoma State Cowgirls,GCM,2025-11-29 16:00:00+00:00,Oklahoma State Cowboys,MDW,2025-11-28 03:51:00+00:00
erj_145_DFW_0,trip,SEA,EUG,203.1,0.81,3135.42,Oregon Ducks,MGM,2025-11-30 20:00:00+00:00,Washington Huskies,PSP,2025-11-28 21:30:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,Utah Utes,MSO,2025-11-29 21:00:00+00:00,BYU Cougars,ISM,2025-11-29 02:30:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,UCLA Bruins,SEA,2025-12-04 04:00:00+00:00,USC Trojans,EUG,2025-12-03 03:00:00+00:00
erj_145_DFW_0,trip,SLC,PUW,420.8,1.68,6497.06,Washington State Cougars,PVU,2025-12-03 21:00:00+00:00,Utah Utes,OAK,2025-12-03 03:00:00+00:00
erj_145_DFW_0,trip,PUW,SLC,420.8,1.68,6497.06,Utah Utes,FNL,2025-12-05 01:30:00+00:00,Washington State Cougars,PVU,2025-12-03 21:00:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,BYU Cougars,PDX,2025-12-07 01:00:00+00:00,Utah Utes,FNL,2025-12-05 01:30:00+00:00
erj_145_DFW_0,trip,SEA,SEA,0.0,0.0,0.0,Washington Huskies,LAX,2025-12-08 01:00:00+00:00,Washington Huskies,LAX,2025-12-06 23:00:00+00:00
erj_145_DFW_0,trip,EUG,EUG,0.0,0.0,0.0,Oregon Ducks,LAX,2025-12-07 20:00:00+00:00,Oregon Ducks,LAX,2025-12-06 23:00:00+00:00
erj_145_DFW_0,trip,SLC,ABQ,428.6,1.71,6617.48,New Mexico Lobos,DMA,2025-12-07 21:00:00+00:00,BYU Cougars,PDX,2025-12-07 01:00:00+00:00
erj_145_DFW_0,trip,ABQ,PHX,284.6,1.14,4394.76,Arizona State Sun Devils,SCE,2025-12-10 00:00:00+00:00,New Mexico Lobos,DMA,2025-12-07 21:00:00+00:00
erj_145_DFW_0,trip,LAX,SAN,94.9,0.38,1464.81,San Diego Toreros,MSN,2025-12-10 17:00:00+00:00,USC Trojans,SAN,2025-12-10 02:00:00+00:00
erj_145_DFW_0,trip,LBB,DMA,465.2,1.86,7183.36,Arizona Wildcats,BHM,2025-12-14 02:30:00+00:00,Texas Tech Lady Raiders,PUW,2025-12-13 02:00:00+00:00
erj_145_DFW_0,trip,LBB,AFW,229.5,0.92,3543.38,North Texas Mean Green,CMI,2025-12-14 20:00:00+00:00,Texas Tech Red Raiders,DAL,2025-12-13 17:00:00+00:00
erj_145_DFW_0,trip,MHK,MHK,0.0,0.0,0.0,Kansas State Wildcats,OMA,2025-12-14 20:30:00+00:00,Kansas State Wildcats,OMA,2025-12-13 20:00:00+00:00
erj_145_DFW_0,trip,PHX,PHX,0.0,0.0,0.0,Arizona State Sun Devils,EUG,2025-12-14 21:00:00+00:00,Arizona State Sun Devils,BLD,2025-12-14 00:00:00+00:00
erj_145_DFW_0,trip,HOU,ACT,155.3,0.62,2397.85,Baylor Bears,AFW,2025-12-14 18:00:00+00:00,Houston Cougars,ABQ,2025-12-14 02:00:00+00:00
erj_145_DFW_0,trip,PHX,PHX,0.0,0.0,0.0,Arizona State Sun Devils,SFF,2025-12-17 02:00:00+00:00,Arizona State Sun Devils,EUG,2025-12-14 21:00:00+00:00
erj_145_DFW_0,trip,PUW,MSO,124.5,0.5,1922.45,Montana Lady Griz,HOU,2025-12-16 17:00:00+00:00,Washington State Cougars,LAX,2025-12-15 00:30:00+00:00
erj_145_DFW_0,trip,MSO,PDX,361.9,1.45,5587.11,Portland Pilots,EUG,2025-12-18 19:00:00+00:00,Montana Lady Griz,HOU,2025-12-16 17:00:00+00:00
erj_145_DFW_0,trip,SCK,PDX,466.0,1.86,7195.28,Portland Pilots,EUG,2025-12-18 04:00:00+00:00,Pacific Tigers,PVU,2025-12-17 02:00:00+00:00
erj_145_DFW_0,trip,PHX,PHX,0.0,0.0,0.0,Arizona State Sun Devils,LAX,2025-12-18 03:45:00+00:00,Arizona State Sun Devils,SFF,2025-12-17 02:00:00+00:00
erj_145_DFW_0,trip,PDX,SEA,112.3,0.45,1733.31,Washington Huskies,SJC,2025-12-20 03:00:00+00:00,Portland Pilots,EUG,2025-12-18 04:00:00+00:00
erj_145_DFW_0,trip,PDX,SJC,494.8,1.98,7639.99,Stanford Cardinal,PHX,2025-12-21 01:00:00+00:00,Portland Pilots,EUG,2025-12-18 19:00:00+00:00
erj_145_DFW_0,trip,SEA,SEA,0.0,0.0,0.0,Washington Huskies,SCK,2025-12-21 21:00:00+00:00,Washington Huskies,SJC,2025-12-20 03:00:00+00:00
erj_145_DFW_0,trip,SLC,SFF,473.2,1.89,7305.52,Gonzaga Bulldogs,PDX,2025-12-21 23:00:00+00:00,BYU Cougars,ORL,2025-12-20 19:00:00+00:00
erj_145_DFW_0,trip,MHK,WBU,399.3,1.6,6165.72,Colorado Buffaloes,PHX,2025-12-22 00:00:00+00:00,Kansas State Wildcats,AFW,2025-12-20 22:00:00+00:00
erj_145_DFW_0,trip,HOU,HOU,0.0,0.0,0.0,Houston Cougars,MGW,2025-12-21 19:00:00+00:00,Houston Cougars,EWR,2025-12-20 22:30:00+00:00
erj_145_DFW_0,trip,SJC,EUG,410.2,1.64,6332.85,Oregon Ducks,SFO,2025-12-21 23:00:00+00:00,Stanford Cardinal,PHX,2025-12-21 01:00:00+00:00
erj_145_DFW_0,trip,LBB,LBB,0.0,0.0,0.0,Texas Tech Lady Raiders,ACT,2025-12-21 21:00:00+00:00,Texas Tech Red Raiders,TEB,2025-12-21 01:10:00+00:00
erj_145_DFW_0,trip,SFF,SLC,473.2,1.89,7305.52,Utah Utes,DMA,2025-12-22 19:00:00+00:00,Gonzaga Bulldogs,PDX,2025-12-21 23:00:00+00:00
erj_145_DFW_0,trip,LAX,SAN,94.9,0.38,1464.81,San Diego Toreros,SEA,2025-12-23 03:00:00+00:00,USC Trojans,SFO,2025-12-22 01:30:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,USC Trojans,LNK,2025-12-29 20:00:00+00:00,UCLA Bruins,CMH,2025-12-28 19:00:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,UCLA Bruins,SCE,2025-12-31 19:00:00+00:00,USC Trojans,LNK,2025-12-29 20:00:00+00:00
erj_145_DFW_0,trip,SLC,PHX,441.5,1.77,6816.96,Arizona State Sun Devils,SLC,2025-12-31 21:00:00+00:00,Utah Utes,SEA,2025-12-30 04:00:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,USC Trojans,ARB,2026-01-03 00:00:00+00:00,UCLA Bruins,SCE,2025-12-31 19:00:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,UCLA Bruins,CID,2026-01-03 23:00:00+00:00,USC Trojans,ARB,2026-01-03 00:00:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,BMG,2026-01-05 01:00:00+00:00,Oregon Ducks,BWI,2026-01-03 00:30:00+00:00
erj_145_DFW_0,trip,ACT,ACT,0.0,0.0,0.0,Baylor Bears,DSM,2026-01-04 20:00:00+00:00,Baylor Bears,AFW,2026-01-03 19:00:00+00:00
erj_145_DFW_0,trip,WBU,LNK,389.6,1.56,6015.84,Nebraska Cornhuskers,CMH,2026-01-05 23:30:00+00:00,Colorado Buffaloes,PHX,2026-01-03 22:10:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,USC Trojans,LAN,2026-01-06 01:30:00+00:00,UCLA Bruins,CID,2026-01-03 23:00:00+00:00
erj_145_DFW_0,trip,ACT,LBB,262.8,1.05,4058.04,Texas Tech Red Raiders,HOU,2026-01-07 02:00:00+00:00,Baylor Bears,DSM,2026-01-04 20:00:00+00:00
erj_145_DFW_0,trip,SEA,EUG,203.1,0.81,3135.42,Oregon Ducks,EWR,2026-01-06 00:00:00+00:00,Washington Huskies,BMG,2026-01-05 01:00:00+00:00
erj_145_DFW_0,trip,LNK,MHK,102.4,0.41,1580.86,Kansas State Wildcats,DMA,2026-01-08 02:00:00+00:00,Nebraska Cornhuskers,CMH,2026-01-05 23:30:00+00:00
erj_145_DFW_0,trip,EUG,EUG,0.0,0.0,0.0,Oregon Ducks,LAX,2026-01-07 03:00:00+00:00,Oregon Ducks,EWR,2026-01-06 00:00:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,UCLA Bruins,MSN,2026-01-07 02:00:00+00:00,USC Trojans,LAN,2026-01-06 01:30:00+00:00
erj_145_DFW_0,trip,SLC,SLC,0.0,0.0,0.0,Utah Utes,LWC,2026-01-08 00:30:00+00:00,BYU Cougars,DMA,2026-01-07 01:00:00+00:00
erj_145_DFW_0,trip,LAX,PHX,321.2,1.28,4959.71,Arizona State Sun Devils,PVU,2026-01-08 02:00:00+00:00,UCLA Bruins,MSN,2026-01-07 02:00:00+00:00
erj_145_DFW_0,trip,LBB,LBB,0.0,0.0,0.0,Texas Tech Lady Raiders,MGW,2026-01-08 00:00:00+00:00,Texas Tech Red Raiders,HOU,2026-01-07 02:00:00+00:00
erj_145_DFW_0,trip,AFW,SWO,190.8,0.76,2945.65,Oklahoma State Cowgirls,AFW,2026-01-08 00:30:00+00:00,TCU Horned Frogs,LWC,2026-01-07 02:00:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,LAF,2026-01-08 01:30:00+00:00,Oregon Ducks,LAX,2026-01-07 03:00:00+00:00
erj_145_DFW_0,trip,SLC,WBU,311.9,1.25,4816.13,Colorado Buffaloes,ACT,2026-01-09 01:00:00+00:00,Utah Utes,LWC,2026-01-08 00:30:00+00:00
erj_145_DFW_0,trip,PHX,LAX,321.2,1.28,4959.71,USC Trojans,MSP,2026-01-10 01:30:00+00:00,Arizona State Sun Devils,PVU,2026-01-08 02:00:00+00:00
erj_145_DFW_0,trip,WBU,SLC,311.9,1.25,4816.13,BYU Cougars,HOU,2026-01-10 19:00:00+00:00,Colorado Buffaloes,ACT,2026-01-09 01:00:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,USC Trojans,MSP,2026-01-11 20:00:00+00:00,USC Trojans,MSP,2026-01-10 01:30:00+00:00
erj_145_DFW_0,trip,SLC,WBU,311.9,1.25,4816.13,Colorado Buffaloes,SWO,2026-01-11 19:00:00+00:00,BYU Cougars,HOU,2026-01-10 19:00:00+00:00
erj_145_DFW_0,trip,MHK,LWC,68.2,0.27,1053.41,Kansas Jayhawks,ACT,2026-01-11 20:00:00+00:00,Kansas State Wildcats,PHX,2026-01-10 20:00:00+00:00
erj_145_DFW_0,trip,DMA,LAX,393.3,1.57,6072.49,UCLA Bruins,LNK,2026-01-12 00:00:00+00:00,Arizona Wildcats,AFW,2026-01-10 21:00:00+00:00
erj_145_DFW_0,trip,SLC,PHX,441.5,1.77,6816.96,Arizona State Sun Devils,AFW,2026-01-11 22:00:00+00:00,Utah Utes,MHK,2026-01-10 22:00:00+00:00
erj_145_DFW_0,trip,SEA,EUG,203.1,0.81,3135.42,Oregon Ducks,LNK,2026-01-14 02:00:00+00:00,Washington Huskies,LAF,2026-01-11 19:00:00+00:00
erj_145_DFW_0,trip,LWC,DSM,167.5,0.67,2585.78,Iowa State Cyclones,LWC,2026-01-14 02:00:00+00:00,Kansas Jayhawks,ACT,2026-01-11 20:00:00+00:00
erj_145_DFW_0,trip,HOU,SWO,401.7,1.61,6202.7,Oklahoma State Cowgirls,LWC,2026-01-15 00:30:00+00:00,Houston Cougars,LBB,2026-01-14 00:00:00+00:00
erj_145_DFW_0,trip,EUG,SEA,203.1,0.81,3135.42,Washington Huskies,BMG,2026-01-15 00:00:00+00:00,Oregon Ducks,LNK,2026-01-14 02:00:00+00:00
erj_145_DFW_0,trip,DSM,DSM,0.0,0.0,0.0,Iowa State Cyclones,WBU,2026-01-15 02:00:00+00:00,Iowa State Cyclones,LWC,2026-01-14 02:00:00+00:00
erj_145_DFW_0,trip,ACT,ACT,0.0,0.0,0.0,Baylor Bears,SLC,2026-01-15 02:00:00+00:00,Baylor Bears,SWO,2026-01-14 02:00:00+00:00
erj_145_DFW_0,trip,SEA,EUG,203.1,0.81,3135.42,Oregon Ducks,CID,2026-01-16 02:00:00+00:00,Washington Huskies,BMG,2026-01-15 00:00:00+00:00
erj_145_DFW_0,trip,WBU,LNK,389.6,1.56,6015.84,Nebraska Cornhuskers,LAN,2026-01-16 00:00:00+00:00,Colorado Buffaloes,LUK,2026-01-15 00:00:00+00:00
erj_145_DFW_0,trip,LAX,LAX,0.0,0.0,0.0,UCLA Bruins,CMH,2026-01-17 18:00:00+00:00,UCLA Bruins,SCE,2026-01-15 01:30:00+00:00
erj_145_DFW_0,trip,ACT,ACT,0.0,0.0,0.0,Baylor Bears,LWC,2026-01-17 01:00:00+00:00,Baylor Bears,SLC,2026-01-15 02:00:00+00:00
erj_145_DFW_0,trip,DSM,MSN,214.5,0.86,3312.47,Wisconsin Badgers,ORD,2026-01-16 01:00:00+00:00,Iowa State Cyclones,WBU,2026-01-15 02:00:00+00:00
erj_145_DFW_0,trip,LNK,LNK,0.0,0.0,0.0,Nebraska Cornhuskers,ORD,2026-01-17 21:00:00+00:00,Nebraska Cornhuskers,LAN,2026-01-16 00:00:00+00:00
erj_145_DFW_0,trip,MSN,MSP,197.6,0.79,3050.57,Minnesota Golden Gophers,CMI,2026-01-17 17:00:00+00:00,Wisconsin Badgers,ORD,2026-01-16 01:00:00+00:00
erj_145_DFW_0,trip,ACT,ACT,0.0,0.0,0.0,Baylor Bears,PVU,2026-01-17 21:00:00+00:00,Baylor Bears,LWC,2026-01-17 01:00:00+00:00
erj_145_DFW_0,trip,MSP,MSP,0.0,0.0,0.0,Minnesota Golden Gophers,SEA,2026-01-18 23:00:00+00:00,Minnesota Golden Gophers,CMI,2026-01-17 17:00:00+00:00
erj_145_DFW_0,trip,LAX,PHX,321.2,1.28,4959.71,Arizona State Sun Devils,HOU,2026-01-18 23:30:00+00:00,UCLA Bruins,CMH,2026-01-17 18:00:00+00:00
erj_145_DFW_0,trip,AFW,AFW,0.0,0.0,0.0,TCU Horned Frogs,EWR,2026-01-19 17:00:00+00:00,TCU Horned Frogs,SLC,2026-01-17 19:00:00+00:00
erj_145_DFW_0,trip,LNK,AFW,472.3,1.89,7292.93,TCU Horned Frogs,EWR,2026-01-19 17:00:00+00:00,Nebraska Cornhuskers,ORD,2026-01-17 21:00:00+00:00
